SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,WEEKS_OF_MONTH,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,TIME_START,TIME_END,FROM_CNN,TO_CNN
BIZ 18.pdf,GLEN PARK RT #18,D,Tuesday,"1st, 3rd, 5th",2,Holly Park Circle,Right,Elsie St,Elsie St,7:00 AM,8:00 AM,21259000,21259000
BIZ 18.pdf,GLEN PARK RT #18,D,Tuesday,"1st, 3rd, 5th",3,Diamond St,Right,Monterey Blvd,Chenery St,7:00 AM,8:00 AM,,
BIZ 18.pdf,GLEN PARK RT #18,D,Tuesday,"1st, 3rd, 5th",4,Chenery St,Right,Castro St,Thor Ave,7:00 AM,8:00 AM,21934000,21944000
BIZ 18.pdf,GLEN PARK RT #18,D,Tuesday,"1st, 3rd, 5th",5,Clarendon Ave,Right,Laguna Honda Blvd,Twin Peaks Blvd,7:00 AM,8:00 AM,27037000,26260000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",1,Bay Street,Right,Van Ness Avenue,Polk Street,6:00 AM,8:00 AM,26705000,26701000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",2,Francisco Street,Right,Polk Street,Van Ness Avenue,6:00 AM,8:00 AM,26702000,26706000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",3,Chestnut Street,Right,Fillmore Street,Divisadero Street,6:00 AM,8:00 AM,26763000,26977000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",4,Richardson Avenue,Right,Lyon Street,Lombard Street,6:00 AM,8:00 AM,27025000,27000000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",5,Lombard Street,Right,Broderick Street,Van Ness Avenue,6:00 AM,8:00 AM,26976000,26696000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",6,Union Street,Right,Gough Street,Steiner Street,6:00 AM,8:00 AM,26709000,26682000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",7,Fillmore Street,Right,Union Street,Chestnut Street,6:00 AM,8:00 AM,26667000,26763000
BIZ 19.pdf,MARINA RT #19 BIZ,A,Monday,"2nd, 4th",8,Steiner Street,Right,Chestnut Street,Lombard Street,6:00 AM,8:00 AM,26771000,26770000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",1,Clay Street,Right,Webster Street,California Street,6:00 AM,8:00 AM,26646000,
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",2,Webster Street,Right,Washington Street,Fillmore Street,6:00 AM,8:00 AM,26651000,
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",3,Jackson Street,Right,Webster Street,Pine Street,6:00 AM,8:00 AM,26650000,
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",4,Fillmore Street,Right,Jackson Street,Pine Street,6:00 AM,8:00 AM,26653000,26609000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",5,California Street,Right,Steiner Street,Fillmore Street,6:00 AM,8:00 AM,26633000,26611000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",6,Fillmore Street,Right,Pine Street,Post Street,6:00 AM,8:00 AM,26609000,26592000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",7,Post Street,Right,Fillmore Street,Laguna Street,6:00 AM,8:00 AM,26592000,26505000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",8,Laguna Street,Right,Sutter Street,Geary Boulevard,6:00 AM,8:00 AM,26519000,26514000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",9,Geary Boulevard,Right,Laguna Street,Webster Street,6:00 AM,8:00 AM,26514000,26587000
BIZ 2.pdf,PACIFIC HTS./JORDAN PARK RT #2,C,Monday,"2nd, 4th",10,Webster Street,Right,Post Street,Geary Boulevard,6:00 AM,8:00 AM,26591000,26587000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",1,Taylor St,Left,MARKET ST,GEARY ST,6:00 AM,8:00 AM,24922000,24941000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",1,Jones St,Right,GEARY ST,MARKET ST,6:00 AM,8:00 AM,24960000,24941000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",2,Leavenworth St,Left,MCALLISTER ST,GEARY ST,6:00 AM,8:00 AM,24324000,25154000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",2,Geary St,Right,TAYLOR ST,VAN NESS AVE,6:00 AM,8:00 AM,24941000,25154000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",3,Jones St,Left,GEARY ST,MARKET ST,6:00 AM,8:00 AM,24960000,30741000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",3,O'Farrell St,Left,VAN NESS AVE,TAYLOR ST,6:00 AM,8:00 AM,,
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",4,Ellis St,Left,CYRIL MAGNIN ST,JONES ST,6:00 AM,8:00 AM,24895000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",4,Eddy St,Right,TAYLOR ST,VAN NESS AVE,6:00 AM,8:00 AM,24925000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",5,Ellis St,Right,CYRIL MAGNIN ST,VAN NESS AVE,6:00 AM,8:00 AM,24895000,24463000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",5,Polk St,Right,ELLIS ST,GOLDEN GATE AVE,6:00 AM,8:00 AM,25178000,24463000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",6,Ellis St,Right,HYDE ST,JONES ST,6:00 AM,8:00 AM,25144000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",6,Larkin St,Left,MCALLISTER ST,GEARY ST,6:00 AM,8:00 AM,24439000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",7,Turk St,Right,TAYLOR ST,VAN NESS AVE,6:00 AM,8:00 AM,24924000,24333000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",7,Hyde St,Right,GEARY ST,MCALLISTER ST,6:00 AM,8:00 AM,25166000,24333000
BIZ 4.pdf,INNER SUNSET RT #4,,Monday,"1st, 3rd, 5th",8,Golden Gate St,Left,VAN NESS AVE,TAYLOR ST,6:00 AM,8:00 AM,24468000,
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",1,Geary St,Left,TAYLOR ST,VAN NESS AVE,6:00 AM,8:00 AM,24941000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",1,Ellis St,Right,POLK ST,JONES ST,6:00 AM,8:00 AM,25178000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",2,O'Farrell St,Right,VAN NESS AVE,TAYLOR ST,6:00 AM,8:00 AM,,
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",2,Jones St,Right,GEARY ST,MCALLISTER ST,6:00 AM,8:00 AM,24960000,24325000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",3,Ellis St,Left,CYRIL MAGNIN ST,JONES ST,6:00 AM,8:00 AM,24895000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",3,Leavenworth St,Right,MCALLISTER ST,GEARY ST,6:00 AM,8:00 AM,24324000,24936000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",4,Ellis St,Right,CYRIL MAGNIN ST,HYDE ST,6:00 AM,8:00 AM,24895000,24325000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",4,Jones St,Left,GEARY ST,MCALLISTER ST,6:00 AM,8:00 AM,24960000,24325000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",5,Ellis St,Left,POLK ST,VAN NESS AVE,6:00 AM,8:00 AM,25178000,25170000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",5,Larkin St,Right,MCALLISTER ST,GEARY ST,6:00 AM,8:00 AM,24439000,25170000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",6,Eddy St,Right,VAN NESS AVE,TAYLOR ST,6:00 AM,8:00 AM,25186000,24333000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",6,Hyde St,Left,GEARY ST,MCALLISTER ST,6:00 AM,8:00 AM,25166000,24333000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",7,Golden Gate Ave,Right,VAN NESS AVE,MARKET ST,6:00 AM,8:00 AM,24468000,24922000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",7,Turk St,Left,TAYLOR ST,VAN NESS AVE,6:00 AM,8:00 AM,24924000,24922000
BIZ 4.pdf,INNER SUNSET RT #4,,Tuesday,"2nd, 4th",8,Taylor St,Right,MARKET ST,GEARY,6:00 AM,8:00 AM,24922000,24941000
BIZ 7.pdf,SUNSET RT #7,,Friday,,1,Noriega St,Right,22nd Ave,Lower Great Hwy,7:00 AM,8:00 AM,27340000,27367000
BIZ 7.pdf,SUNSET RT #7,,Friday,,1,Kirkham St,Right,19th Ave,20th Ave,7:00 AM,9:00 AM,27364000,27367000
BIZ 7.pdf,SUNSET RT #7,,Friday,,2,Judah St,Right,Lower Great Hwy,27th Ave,7:00 AM,8:00 AM,27959000,27345000
BIZ 7.pdf,SUNSET RT #7,,Friday,,2,Lawton St,Right,19th Ave,20th Ave,7:00 AM,9:00 AM,27343000,27345000
BIZ 7.pdf,SUNSET RT #7,,Friday,,3,20th Ave,Right,Noriega St,Lawton St,7:00 AM,8:00 AM,27336000,27345000
BIZ 7.pdf,SUNSET RT #7,,Friday,,3,Irving St,Right,27th Ave,26th Ave,7:00 AM,8:00 AM,27434000,27345000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",1,Irving Street,Right,26th Avenue,27th Avenue,7:00 AM,8:00 AM,27433000,27340000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",1,Judah Street,Right,35th Avenue,Lower Great Highway,7:00 AM,8:00 AM,27726000,27340000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",1,Noriega Street,Right,35th Avenue,22nd Avenue,7:00 AM,8:00 AM,27692000,27340000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",2,Judah Street,Right,27th Avenue,31st Avenue,7:00 AM,8:00 AM,27428000,27333000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",2,Noriega Street,Right,Lower Great Highway,35th Avenue,7:00 AM,8:00 AM,,
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",2,Ortega Street,Right,20th Avenue,19th Avenue,7:00 AM,8:00 AM,27334000,27333000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",3,30th Avenue,Right,Kirkham Street,Lawton Street,7:00 AM,8:00 AM,27709000,27683000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",4,Lawton Street,Right,30th Avenue,31st Avenue,7:00 AM,8:00 AM,27683000,27684000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",5,31st Avenue,Right,Lawton Street,Kirkham Street,7:00 AM,8:00 AM,27684000,27710000
BIZ 7.pdf,SUNSET RT #7,F,Monday,"2nd, 4th",6,Judah Street,Right,31st Avenue,35th Avenue,7:00 AM,8:00 AM,27712000,27726000
BIZ 7.pdf,SUNSET RT #7,,Thursday,,1,Irving St,Right,26th Ave,27th Ave,7:00 AM,8:00 AM,27433000,27434000
BIZ 7.pdf,SUNSET RT #7,,Thursday,,2,Judah St,Right,27th Ave,Lower Great Hwy,7:00 AM,8:00 AM,27428000,27959000
BIZ 7.pdf,SUNSET RT #7,,Thursday,,3,Noriega St,Right,Lower Great Hwy,22nd Ave,7:00 AM,8:00 AM,27929000,27340000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,1,42nd Avenue,Right,Kirkham Street,Lawton Street,7:00 AM,8:00 AM,27774000,27345000
BIZ 7.pdf,SUNSET RT #7,,Tuesday,,1,20th Ave,Right,Judah St,Lawton St,7:00 AM,9:00 AM,27369000,27345000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,2,Lawton Street,Right,42nd Avenue,43rd Avenue,7:00 AM,8:00 AM,27773000,27346000
BIZ 7.pdf,SUNSET RT #7,,Tuesday,,2,Lawton St,Right,20th Ave,21st Ave,7:00 AM,9:00 AM,27345000,27346000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,3,Lawton Street,Right,43rd Avenue,42nd Avenue,7:00 AM,8:00 AM,27777000,27378000
BIZ 7.pdf,SUNSET RT #7,,Tuesday,,3,21st Ave,Right,Lawton St,Lincoln Way,7:00 AM,9:00 AM,27346000,27378000
BIZ 7.pdf,SUNSET RT #7,,Tuesday,,4,Lincoln Way,Right,21st Ave,20th Ave,7:00 AM,9:00 AM,27378000,27377000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,4,43rd Avenue,Right,Lawton Street,Kirkham Street,7:00 AM,8:00 AM,27777000,27377000
BIZ 7.pdf,SUNSET RT #7,,Tuesday,,5,20th Ave,Right,Lincoln Way,Judah St,7:00 AM,9:00 AM,27377000,27369000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,5,Judah Street,Right,19th Avenue,20th Avenue,7:00 AM,8:00 AM,27366000,27369000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,6,20th Avenue,Right,Lawton Street,Noriega Street,7:00 AM,8:00 AM,27345000,27336000
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,7,Noriega Street,Right,22nd Avenue,Lower Great Highway,7:00 AM,8:00 AM,27340000,
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,8,Judah Street,Right,Lower Great Highway,27th Avenue,7:00 AM,8:00 AM,,
BIZ 7.pdf,SUNSET RT #7,F,Tuesday,,9,Irving Street,Right,27th Avenue,26th Avenue,7:00 AM,8:00 AM,27434000,27433000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,1,19th Ave,Right,Sloat Blvd,Moraga St,6:00 AM,8:00 AM,23149000,23120000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,1,19th Ave,Right,Moraga St,"Crossover Dr, Lincoln Way",6:00 AM,8:00 AM,27341000,23120000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,1,Holloway Ave,Right,Tapia Dr,Font Blvd,6:00 AM,7:00 AM,23102000,23120000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,1,Eucalyptus Dr,Right,Meadowbrook Dr,25th Ave,6:00 AM,7:00 AM,33504000,23120000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,1,19th Ave & Crossover Dr,Right,Lincoln Way,Taraval St,7:00 AM,9:00 AM,,
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,1,19th Ave,Right,Taraval St,Sloat Blvd,7:00 AM,9:00 AM,23183000,23120000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,2,Font Blvd,Right,Lake Merced Blvd,Arballo Dr,6:00 AM,7:00 AM,33541000,23032000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,2,19th Ave,Right,Sloat Blvd,Holloway Ave,6:00 AM,7:00 AM,23149000,23032000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,3,Holloway Ave,Right,Font Blvd,19th Ave,6:00 AM,7:00 AM,33484000,23032000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,3,Holloway Ave,Right,19th Ave,Tapia Dr,6:00 AM,7:00 AM,23032000,23032000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,4,19th Ave,Right,Holloway Ave,Junipero Serra Blvd,6:00 AM,7:00 AM,23032000,22556000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,4,Tapia Dr,Right,Holloway Ave,Font Blvd,6:00 AM,7:00 AM,33484000,22556000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,5,Tapia Dr,Right,Font Blvd,Holloway Ave,6:00 AM,7:00 AM,33485000,22549000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,5,Junipero Serra Blvd,Right,19th Ave,Font Blvd,6:00 AM,7:00 AM,22556000,22549000
BIZ 7.pdf,SUNSET RT #7,,Wednesday,,6,19th Ave,Right,Junipero Serra Blvd,Sloat Blvd,6:00 AM,7:00 AM,22556000,23149000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,1,24th Ave,Right,Santiago St,Quintara St,7:00 AM,8:00 AM,23262000,23269000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,2,Quintara St,Right,24th Ave,20th Ave,7:00 AM,8:00 AM,23269000,23206000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,3,22nd Ave,Right,Quintara St,Ortega St,7:00 AM,8:00 AM,23210000,27338000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,4,22nd Ave,Right,Quintara St,Santiago St,7:00 AM,8:00 AM,23210000,23201000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,5,Santiago St,Right,22nd Ave,24th Ave,7:00 AM,8:00 AM,23201000,23262000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,6,Taraval St,Right,27th Ave,40th Ave,7:00 AM,8:00 AM,23276000,23440000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,7,40th Ave,Right,Taraval St,Ulloa St,7:00 AM,8:00 AM,23440000,23438000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,8,Taraval St,Right,40th Ave,48th Ave,7:00 AM,8:00 AM,23440000,23506000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,9,Wawona St,Right,Lower Great Hwy,44th Ave,7:00 AM,8:00 AM,23495000,23449000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,10,Vicente St,Right,Lower Great Hwy,33rd Ave,7:00 AM,8:00 AM,23504000,23349000
BIZ 8.pdf,PARKSIDE RT #8,F,Friday,,11,Vicente St,Right,24th Ave,22nd Ave,7:00 AM,9:00 AM,23228000,23174000
BIZ 8.pdf,PARKSIDE RT #8,F,Monday,"1st, 3rd, 5th",1,Sloat Blvd,Right,43rd Ave,44th Ave,7:00 AM,8:00 AM,23447000,23450000
BIZ 8.pdf,PARKSIDE RT #8,F,Monday,"1st, 3rd, 5th",2,44th Ave,Right,Sloat Blvd,Wawona St,7:00 AM,8:00 AM,23450000,23449000
BIZ 8.pdf,PARKSIDE RT #8,F,Monday,"1st, 3rd, 5th",3,Wawona St,Right,44th Ave,Lower Great Hwy,7:00 AM,8:00 AM,23449000,23495000
BIZ 8.pdf,PARKSIDE RT #8,F,Monday,"1st, 3rd, 5th",4,Lower Great Hwy,Right,Sloat Blvd,"48th Ave, Taraval St",7:00 AM,8:00 AM,32904000,
BIZ 8.pdf,PARKSIDE RT #8,F,Monday,"1st, 3rd, 5th",5,Taraval St,Right,"48th Ave, Lower Great Hwy",27th Ave,7:00 AM,8:00 AM,23506000,23276000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,1,Vicente St,Right,19th Ave,41st Ave,7:00 AM,8:00 AM,23159000,23441000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,2,Ulloa St,Right,41st Ave,40th Ave,7:00 AM,8:00 AM,23442000,23438000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,3,Vicente St,Right,41st Ave,Lower Great Hwy,7:00 AM,8:00 AM,23441000,23504000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,4,Wawona St,Right,44th Ave,46th Ave,7:00 AM,8:00 AM,23449000,23455000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,5,Wawona St,Left,47th Ave,46th Ave,7:00 AM,8:00 AM,23492000,23455000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,6,Wawona St,Right,47th Ave,Lower Great Hwy,7:00 AM,8:00 AM,23492000,23495000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,7,45th Ave,Right,Wawona St,Sloat Blvd,7:00 AM,8:00 AM,23452000,23453000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,8,46th Ave,Right,Sloat Blvd,Wawona St,7:00 AM,8:00 AM,23456000,23455000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,9,Taraval St,Right,48th Ave,27th Ave,7:00 AM,8:00 AM,23506000,23276000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,10,20th Ave,Right,Taraval St,Quintara St,7:00 AM,9:00 AM,23195000,23206000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,11,Quintara St,Right,20th Ave,19th Ave,7:00 AM,9:00 AM,23206000,23204000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,12,20th Ave,Right,Quintara St,Pacheco St,7:00 AM,9:00 AM,23206000,23207000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,13,Pacheco St,Right,20th Ave,19th Ave,7:00 AM,9:00 AM,23207000,23205000
BIZ 8.pdf,PARKSIDE RT #8,F,Thursday,,14,Rivera St,Right,19th Ave,22nd Ave,7:00 AM,9:00 AM,23202000,23209000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,1,24th Ave,Right,Taraval St,Quintara St,7:00 AM,8:00 AM,23261000,23269000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,2,Quintara St,Right,24th Ave,22nd Ave,7:00 AM,8:00 AM,23269000,23210000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,3,Quintara St,Right,20th Ave,22nd Ave,7:00 AM,8:00 AM,23206000,23210000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,4,22nd Ave,Right,Quintara St,Santiago St,7:00 AM,8:00 AM,23210000,23201000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,5,Santiago St,Right,22nd Ave,24th Ave,7:00 AM,8:00 AM,23201000,23262000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,6,22nd Ave,Right,Santiago St,Taraval St,7:00 AM,8:00 AM,23201000,23199000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,7,Taraval St,Right,27th Ave,48th Ave,7:00 AM,8:00 AM,23276000,23506000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,8,Wawona St,Right,Lower Great Hwy,44th Ave,7:00 AM,8:00 AM,23495000,23449000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,9,44th Ave,Right,Wawona St,Sloat Blvd,7:00 AM,8:00 AM,23449000,23450000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,10,45th Ave,Right,Sloat Blvd,Wawona St,7:00 AM,8:00 AM,23453000,23452000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,11,46th Ave,Right,Wawona St,Sloat Blvd,7:00 AM,8:00 AM,23455000,23456000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,12,Vicente St,Right,43rd Ave,42nd Ave,7:00 AM,8:00 AM,23448000,23434000
BIZ 8.pdf,PARKSIDE RT #8,F,Tuesday,,13,Vicente St,Right,34th Ave,19th Ave,7:00 AM,8:00 AM,23352000,23159000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,1,Stanyan St,Right,Grattan St,Belgrave Ave,8:00:00 AM,10:00:00 AM,26301000,26288000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,2,Belgrave Ave,Right,Stanyan St,Shrader St,8:00:00 AM,10:00:00 AM,26288000,26269000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,3,Shrader St,Right,Belgrave Ave,Carl St,8:00:00 AM,10:00:00 AM,26269000,26300000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,4,Belvedere St,Right,Parnassus Ave,Carmel St,8:00:00 AM,10:00:00 AM,26275000,26201000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,5,Cole St,Right,South/End,17th St,8:00:00 AM,10:00:00 AM,,
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,6,Clayton St,Right,17th St,Ashbury St,8:00:00 AM,10:00:00 AM,26200000,26214000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,7,Clayton St,Right,Frederick St,17th St,8:00:00 AM,10:00:00 AM,26403000,26200000
COLE VALLEY  MAP.pdf,EUREKA RT #14,,Tuesday,1st,8,Cole St,Right,17th St,Parnassus Ave,8:00:00 AM,10:00:00 AM,26266000,26281000
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,1,Clayton St,Right,Ashbury St,Frederick St,9:00:00 AM,11:00:00 AM,26214000,26403000
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,2,Cole St,Right,Parnassus Ave,South/End,9:00:00 AM,11:00:00 AM,26281000,
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,3,Belvedere St,Right,Carmel St,Parnassus Ave,9:00:00 AM,11:00:00 AM,26201000,26275000
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,4,Shrader St,Right,Carl St,Belgrave Ave,9:00:00 AM,11:00:00 AM,26300000,26269000
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,5,Belgrave Ave,Right,,,9:00:00 AM,11:00:00 AM,,
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,6,Belgrave Ave,Right,,Stanyan St,9:00:00 AM,11:00:00 AM,,
COLE VALLEY  MAP.pdf,MARINA RT #19,,Wednesday,1st,7,Stanyan St,Right,Belgrave Ave,Grattan St,9:00:00 AM,11:00:00 AM,26288000,26301000
COLE VALLEY  MAP.pdf,NOE VALLEY RT #13,,Thursday,1st,1,Carmel St,Right,Shrader St,Twin Peaks Blvd,9:00:00 AM,11:00:00 AM,26270000,
COLE VALLEY  MAP.pdf,NOE VALLEY RT #13,,Thursday,1st,2,17th St,Right,Clayton St,Stanyan St,9:00:00 AM,11:00:00 AM,26200000,26287000
COLE VALLEY  MAP.pdf,NOE VALLEY RT #13,,Thursday,1st,3,Rivoli St,Right,Belvedere St,Stanyan St,9:00:00 AM,11:00:00 AM,26272000,26297000
COLE VALLEY  MAP.pdf,NOE VALLEY RT #13,,Thursday,1st,4,Alma St,Right,Stanyan St,Belvedere St,9:00:00 AM,11:00:00 AM,26298000,26273000
COLE VALLEY  MAP.pdf,NOE VALLEY RT #13,,Thursday,1st,5,Grattan St,Right,Belvedere St,Stanyan St,9:00:00 AM,11:00:00 AM,26274000,26301000
COLE VALLEY  MAP.pdf,NOE VALLEY RT #13,,Thursday,1st,6,Parnassus Ave,Right,Willard St,Clayton St,9:00:00 AM,11:00:00 AM,26308000,26401000
COLE VALLEY  MAP.pdf,PACIFIC HTS./JORDAN PARK RT #2,,Friday,1st,1,Parnassus Ave,Right,Clayton St,Willard St,8:00:00 AM,10:00:00 AM,26401000,26308000
