SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,SEGMENT_CNN,LNG,LAT,GEOJSON
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6083201,-122.486344501,37.780070611,"{""coordinates"":[[-1.224858075759804e+02,3.778003795324434e+01],[-1.224859294122618e+02,3.778009879868141e+01],[-1.224867621300411e+02,3.778005839213911e+01],[-1.224868780472322e+02,3.777999353996546e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6084101,-122.487409344,37.779911577,"{""coordinates"":[[-1.224868780472322e+02,3.777999353996546e+01],[-1.224869989145123e+02,3.777992251823657e+01],[-1.224878162894435e+02,3.777988236189633e+01],[-1.224879459058344e+02,3.777994713233225e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6084201,-122.487414053,37.780026227,"{""coordinates"":[[-1.224868780472322e+02,3.777999353996546e+01],[-1.224870049985333e+02,3.778005429900146e+01],[-1.224878147590633e+02,3.778001630060326e+01],[-1.224879459058344e+02,3.777994713233225e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6085101,-122.488470832,37.779860965,"{""coordinates"":[[-1.224879459058344e+02,3.777994713233225e+01],[-1.224880588858726e+02,3.777986812691596e+01],[-1.224888841469959e+02,3.777983594574582e+01],[-1.224890134926772e+02,3.777989057533934e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6085201,-122.488486189,37.779979694,"{""coordinates"":[[-1.224879459058344e+02,3.777994713233225e+01],[-1.224880651335027e+02,3.778000599180952e+01],[-1.224888827271735e+02,3.777997394087591e+01],[-1.224890134926772e+02,3.777989057533934e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6086101,-122.489549892,37.779810602,"{""coordinates"":[[-1.224890134926772e+02,3.777989057533934e+01],[-1.224891292990203e+02,3.777982166544321e+01],[-1.224899595091996e+02,3.777978330721596e+01],[-1.224900965788821e+02,3.777983983302559e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6086201,-122.489557153,37.779927483,"{""coordinates"":[[-1.224890134926772e+02,3.777989057533934e+01],[-1.224891380514138e+02,3.777995745938323e+01],[-1.224899529239753e+02,3.777991936001138e+01],[-1.224900965788821e+02,3.777983983302559e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6087101,-122.490633285,37.779761351,"{""coordinates"":[[-1.224900965788821e+02,3.777983983302559e+01],[-1.224902074352860e+02,3.777977709252233e+01],[-1.224910629909495e+02,3.777973018304782e+01],[-1.224911670447370e+02,3.777979538170754e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,6,Geary Blvd,Right,30th Ave,05th Ave,6087201,-122.490640956,37.779884069,"{""coordinates"":[[-1.224900965788821e+02,3.777983983302559e+01],[-1.224902324421513e+02,3.777991082216941e+01],[-1.224910796888347e+02,3.777987598697070e+01],[-1.224911670447370e+02,3.777979538170754e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,7,Anza St,Right,05th Ave,06th Ave,2321000,-122.462539275,37.779162663,"{""coordinates"":[[-1.224620023698679e+02,3.777918671112576e+01],[-1.224630761803742e+02,3.777913861196019e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,7,Anza St,Right,05th Ave,06th Ave,2322000,-122.463610575,37.779114671,"{""coordinates"":[[-1.224630761803742e+02,3.777913861196019e+01],[-1.224641449698519e+02,3.777909072723637e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,7,Anza St,Right,05th Ave,06th Ave,2323000,-122.464677815,37.779066655,"{""coordinates"":[[-1.224641449698519e+02,3.777909072723637e+01],[-1.224652106593882e+02,3.777904257986177e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6056101,-122.458284207,37.781228835,"{""coordinates"":[[-1.224577330438331e+02,3.778131458627673e+01],[-1.224578112852211e+02,3.778124342772284e+01],[-1.224587078554182e+02,3.778120086615306e+01],[-1.224588586609980e+02,3.778125706091012e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6056201,-122.458299804,37.781349838,"{""coordinates"":[[-1.224577330438331e+02,3.778131458627673e+01],[-1.224578228915520e+02,3.778137632322993e+01],[-1.224587304132091e+02,3.778134294156698e+01],[-1.224588586609980e+02,3.778125706091012e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6057101,-122.459432561,37.781178978,"{""coordinates"":[[-1.224588586609980e+02,3.778125706091012e+01],[-1.224590398584001e+02,3.778118971353660e+01],[-1.224598740431451e+02,3.778114658363930e+01],[-1.224599996581900e+02,3.778121347778141e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6057201,-122.459435957,37.781297125,"{""coordinates"":[[-1.224588586609980e+02,3.778125706091012e+01],[-1.224590487085461e+02,3.778132544044351e+01],[-1.224598804270236e+02,3.778128862222813e+01],[-1.224599996581900e+02,3.778121347778141e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6058101,-122.460523855,37.781128966,"{""coordinates"":[[-1.224599996581900e+02,3.778121347778141e+01],[-1.224601135652989e+02,3.778113633088586e+01],[-1.224609374896519e+02,3.778110381643560e+01],[-1.224610628285632e+02,3.778116026164998e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6058201,-122.46053582,37.781249535,"{""coordinates"":[[-1.224599996581900e+02,3.778121347778141e+01],[-1.224601225839678e+02,3.778127832566367e+01],[-1.224609332290270e+02,3.778124185126981e+01],[-1.224610628285632e+02,3.778116026164998e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6059101,-122.461597413,37.781081343,"{""coordinates"":[[-1.224610628285632e+02,3.778116026164998e+01],[-1.224611874925006e+02,3.778109129632952e+01],[-1.224620139386473e+02,3.778105455070759e+01],[-1.224621392783172e+02,3.778111099567905e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6059201,-122.461604827,37.781195444,"{""coordinates"":[[-1.224610628285632e+02,3.778116026164998e+01],[-1.224611936018721e+02,3.778122288795457e+01],[-1.224620016677953e+02,3.778118853904047e+01],[-1.224621392783172e+02,3.778111099567905e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6060101,-122.462673869,37.781033374,"{""coordinates"":[[-1.224621392783172e+02,3.778111099567905e+01],[-1.224622823228125e+02,3.778103963242916e+01],[-1.224630851728378e+02,3.778100745370426e+01],[-1.224632106800458e+02,3.778107016458272e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6060201,-122.462677766,37.781152741,"{""coordinates"":[[-1.224621392783172e+02,3.778111099567905e+01],[-1.224622702180603e+02,3.778117988875647e+01],[-1.224630888180551e+02,3.778114535704375e+01],[-1.224632106800458e+02,3.778107016458272e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6061101,-122.463738126,37.780982736,"{""coordinates"":[[-1.224632106800458e+02,3.778107016458272e+01],[-1.224633297970163e+02,3.778099083782209e+01],[-1.224641325355391e+02,3.778095447302204e+01],[-1.224642791699862e+02,3.778101892163687e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,8,Geary Blvd,Right,05th Ave,Arguello Blvd,6061201,-122.46374839,37.781109928,"{""coordinates"":[[-1.224632106800458e+02,3.778107016458272e+01],[-1.224633390416346e+02,3.778114119026317e+01],[-1.224641522074193e+02,3.778110047092437e+01],[-1.224642791699862e+02,3.778101892163687e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4150000,-122.4595678,37.783162578,"{""coordinates"":[[-1.224589984009957e+02,3.778318866486098e+01],[-1.224601371990636e+02,3.778313648822800e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4151000,-122.460672337,37.783111966,"{""coordinates"":[[-1.224601371990636e+02,3.778313648822800e+01],[-1.224612074746017e+02,3.778308744206507e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4152000,-122.46174312,37.783062892,"{""coordinates"":[[-1.224612074746017e+02,3.778308744206507e+01],[-1.224622787660350e+02,3.778303833861362e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4153000,-122.462814646,37.783013773,"{""coordinates"":[[-1.224622787660350e+02,3.778303833861362e+01],[-1.224633505255945e+02,3.778298920409115e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4154000,-122.463887775,37.78296457,"{""coordinates"":[[-1.224633505255945e+02,3.778298920409115e+01],[-1.224644250249672e+02,3.778293993394313e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4155000,-122.464958708,37.782915459,"{""coordinates"":[[-1.224644250249672e+02,3.778293993394313e+01],[-1.224654923902648e+02,3.778289098109612e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4156000,-122.466027521,37.782870196,"{""coordinates"":[[-1.224654923902648e+02,3.778289098109612e+01],[-1.224665626523773e+02,3.778284940805767e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4157000,-122.467095876,37.78282583,"{""coordinates"":[[-1.224665626523773e+02,3.778284940805767e+01],[-1.224676291001065e+02,3.778280224997500e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4158000,-122.46816679,37.782776585,"{""coordinates"":[[-1.224676291001065e+02,3.778280224997500e+01],[-1.224687044805019e+02,3.778275091720012e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4159000,-122.469237236,37.782726412,"{""coordinates"":[[-1.224687044805019e+02,3.778275091720012e+01],[-1.224697699910893e+02,3.778270190513916e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4160000,-122.470307994,37.782677154,"{""coordinates"":[[-1.224697699910893e+02,3.778270190513916e+01],[-1.224708459967056e+02,3.778265240066667e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4161000,-122.471380515,37.782624309,"{""coordinates"":[[-1.224708459967056e+02,3.778265240066667e+01],[-1.224719150321698e+02,3.778259621399199e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4162000,-122.472183047,37.782587376,"{""coordinates"":[[-1.224719150321698e+02,3.778259621399199e+01],[-1.224724510609487e+02,3.778257853784828e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4163000,-122.472717769,37.782566262,"{""coordinates"":[[-1.224724510609487e+02,3.778257853784828e+01],[-1.224729844768353e+02,3.778255398517278e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Friday,9,Clement St,Right,Arguello Blvd,14th Ave,4164000,-122.473547535,37.782531533,"{""coordinates"":[[-1.224729844768353e+02,3.778255398517278e+01],[-1.224741105935426e+02,3.778250907816804e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2676000,-122.491422954,37.775984436,"{""coordinates"":[[-1.224908864630590e+02,3.777600880912313e+01],[-1.224919594445869e+02,3.777596006055089e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2677000,-122.492501838,37.7759353,"{""coordinates"":[[-1.224919594445869e+02,3.777596006055089e+01],[-1.224930442318707e+02,3.777591053662226e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2678000,-122.493574106,37.775886343,"{""coordinates"":[[-1.224930442318707e+02,3.777591053662226e+01],[-1.224941039794280e+02,3.777586214723699e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2679000,-122.494639417,37.775837714,"{""coordinates"":[[-1.224941039794280e+02,3.777586214723699e+01],[-1.224951748537596e+02,3.777581327880202e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2680000,-122.495716809,37.775788543,"{""coordinates"":[[-1.224951748537596e+02,3.777581327880202e+01],[-1.224962587634863e+02,3.777576380496502e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2681000,-122.496788745,37.775739611,"{""coordinates"":[[-1.224962587634863e+02,3.777576380496502e+01],[-1.224973187267398e+02,3.777571541450322e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2682000,-122.49785215,37.775691059,"{""coordinates"":[[-1.224973187267398e+02,3.777571541450322e+01],[-1.224983855721696e+02,3.777566670045248e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2683000,-122.498920192,37.775642285,"{""coordinates"":[[-1.224983855721696e+02,3.777566670045248e+01],[-1.224994548112714e+02,3.777561786763154e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2684000,-122.499985007,37.775593494,"{""coordinates"":[[-1.224994548112714e+02,3.777561786763154e+01],[-1.225005152020150e+02,3.777556911846897e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2685000,-122.501056545,37.775544541,"{""coordinates"":[[-1.225005152020150e+02,3.777556911846897e+01],[-1.225015978882255e+02,3.777551996136108e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2686000,-122.502134429,37.775495266,"{""coordinates"":[[-1.225015978882255e+02,3.777551996136108e+01],[-1.225026709703381e+02,3.777547056811111e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,1,Balboa St,Right,42ND AVE,32ND AVE,2687000,-122.503207809,37.77544602,"{""coordinates"":[[-1.225026709703381e+02,3.777547056811111e+01],[-1.225037446473828e+02,3.777542146948841e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,2,32nd Ave,Right,BALBOA ST,GEARY BLVD,1702000,-122.492303721,37.780711803,"{""coordinates"":[[-1.224923751567746e+02,3.778167665491532e+01],[-1.224922322874671e+02,3.777974695066946e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,2,32nd Ave,Right,BALBOA ST,GEARY BLVD,1703000,-122.492163587,37.778784821,"{""coordinates"":[[-1.224922322874671e+02,3.777974695066946e+01],[-1.224920948878417e+02,3.777782269135057e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,2,32nd Ave,Right,BALBOA ST,GEARY BLVD,1704000,-122.492027165,37.776891376,"{""coordinates"":[[-1.224920948878417e+02,3.777782269135057e+01],[-1.224919594445869e+02,3.777596006055089e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,2,32nd Ave,Right,BALBOA ST,GEARY BLVD,1705000,-122.491891599,37.775027008,"{""coordinates"":[[-1.224919594445869e+02,3.777596006055089e+01],[-1.224918237548564e+02,3.777409395450291e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6056101,-122.458284207,37.781228835,"{""coordinates"":[[-1.224577330438331e+02,3.778131458627673e+01],[-1.224578112852211e+02,3.778124342772284e+01],[-1.224587078554182e+02,3.778120086615306e+01],[-1.224588586609980e+02,3.778125706091012e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6056201,-122.458299804,37.781349838,"{""coordinates"":[[-1.224577330438331e+02,3.778131458627673e+01],[-1.224578228915520e+02,3.778137632322993e+01],[-1.224587304132091e+02,3.778134294156698e+01],[-1.224588586609980e+02,3.778125706091012e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6057101,-122.459432561,37.781178978,"{""coordinates"":[[-1.224588586609980e+02,3.778125706091012e+01],[-1.224590398584001e+02,3.778118971353660e+01],[-1.224598740431451e+02,3.778114658363930e+01],[-1.224599996581900e+02,3.778121347778141e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6057201,-122.459435957,37.781297125,"{""coordinates"":[[-1.224588586609980e+02,3.778125706091012e+01],[-1.224590487085461e+02,3.778132544044351e+01],[-1.224598804270236e+02,3.778128862222813e+01],[-1.224599996581900e+02,3.778121347778141e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6058101,-122.460523855,37.781128966,"{""coordinates"":[[-1.224599996581900e+02,3.778121347778141e+01],[-1.224601135652989e+02,3.778113633088586e+01],[-1.224609374896519e+02,3.778110381643560e+01],[-1.224610628285632e+02,3.778116026164998e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6058201,-122.46053582,37.781249535,"{""coordinates"":[[-1.224599996581900e+02,3.778121347778141e+01],[-1.224601225839678e+02,3.778127832566367e+01],[-1.224609332290270e+02,3.778124185126981e+01],[-1.224610628285632e+02,3.778116026164998e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6059101,-122.461597413,37.781081343,"{""coordinates"":[[-1.224610628285632e+02,3.778116026164998e+01],[-1.224611874925006e+02,3.778109129632952e+01],[-1.224620139386473e+02,3.778105455070759e+01],[-1.224621392783172e+02,3.778111099567905e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6059201,-122.461604827,37.781195444,"{""coordinates"":[[-1.224610628285632e+02,3.778116026164998e+01],[-1.224611936018721e+02,3.778122288795457e+01],[-1.224620016677953e+02,3.778118853904047e+01],[-1.224621392783172e+02,3.778111099567905e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6060101,-122.462673869,37.781033374,"{""coordinates"":[[-1.224621392783172e+02,3.778111099567905e+01],[-1.224622823228125e+02,3.778103963242916e+01],[-1.224630851728378e+02,3.778100745370426e+01],[-1.224632106800458e+02,3.778107016458272e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6060201,-122.462677766,37.781152741,"{""coordinates"":[[-1.224621392783172e+02,3.778111099567905e+01],[-1.224622702180603e+02,3.778117988875647e+01],[-1.224630888180551e+02,3.778114535704375e+01],[-1.224632106800458e+02,3.778107016458272e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6061101,-122.463738126,37.780982736,"{""coordinates"":[[-1.224632106800458e+02,3.778107016458272e+01],[-1.224633297970163e+02,3.778099083782209e+01],[-1.224641325355391e+02,3.778095447302204e+01],[-1.224642791699862e+02,3.778101892163687e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6061201,-122.46374839,37.781109928,"{""coordinates"":[[-1.224632106800458e+02,3.778107016458272e+01],[-1.224633390416346e+02,3.778114119026317e+01],[-1.224641522074193e+02,3.778110047092437e+01],[-1.224642791699862e+02,3.778101892163687e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6062101,-122.464809368,37.780928508,"{""coordinates"":[[-1.224642791699862e+02,3.778101892163687e+01],[-1.224644060217377e+02,3.778093319326889e+01],[-1.224652326304189e+02,3.778090269395041e+01],[-1.224653528706248e+02,3.778096549037471e+01]],""type"":""LineString""}"
BIZ 1.pdf,RICHMOND RT #1,C,Monday,3,Geary Blvd,Right,32ND AVE,ARGUELLO BLVD,6062201,-122.464824528,37.781055253,"{""coordinates"":[[-1.224642791699862e+02,3.778101892163687e+01],[-1.224644125800819e+02,3.778108150048162e+01],[-1.224652391351071e+02,3.778104891119673e+01],[-1.224653528706248e+02,3.778096549037471e+01]],""type"":""LineString""}"
